id,job_name,work_demand,company_locale,company_name,guimo,job_salary,job_salary_fif,demand
5206,Python开发工程师,"Flask,Python",北京,英视睿达,300-499人,12,TRUE,本科
5207,Python开发工程师,Python,北京,共致开源(北京)信息科技有限公司,100-299人,18,FALSE,高中
5208,Python开发工程师,"Python,SHAPELY,GEOPANDAS",北京,北京图盟科技有限公司,20-99人,19,FALSE,本科
5209,Python开发工程师,"Python,Linux,jQuery,算法,Redis",北京,北京锐驰信安技术有限公司,100-299人,9.5,TRUE,本科
5210,Python开发工程师,"Python,NLP,机器学习,NumPy,python爬虫",北京,北京金正数联能源科技有限公司,20-99人,16.5,FALSE,本科
5211,Python开发工程师,"Python,数据库",北京,英视睿达,300-499人,10.5,TRUE,本科
5212,Python开发工程师,"Python,后端开发,数据抓取,Java,Linux",北京,北京深度制耀科技有限公司,100-299人,22.5,FALSE,本科
5213,Python开发工程师,"Tornado,Django,Flask,MySQL,SQL",北京,中科富创北京,100-299人,20,FALSE,本科
5214,Python开发工程师,Python,北京,北京智慧星光信息技术有限公司,500-999人,17.5,FALSE,本科
5215,Python开发工程师,"Python,Linux,Docker,API",北京,中科世通亨奇(北京)科技有限公司,20-99人,20,FALSE,大专
5216,Python开发工程师,,北京,北京字节跳动科技有限公司,10000人以上,32.5,FALSE,本科
5217,Python开发工程师,"反爬,Python",北京,点米(北京)科技有限公司,500-999人,17.5,FALSE,大专
5218,Python开发工程师,"Python,数据分析,数据库,Linux",北京,英视睿达,300-499人,15,TRUE,本科
5219,Python开发工程师,"Python,python爬虫,爬虫架构",北京,北京智慧星光信息技术有限公司,500-999人,12,TRUE,本科
5220,Python开发工程师,"Linux,Golang,Python",北京,中科世通亨奇(北京)科技有限公司,20-99人,17.5,FALSE,本科
5221,Python开发工程师,"Python,后端开发",北京,京北方,10000人以上,12.5,TRUE,大专
5222,Python开发工程师,Python,北京,软通动力信息技术(集团)股份有限公司,10000人以上,17.5,FALSE,本科
5223,Python开发工程师,"网络爬虫,Python,数据挖掘,Scrapy,抓取 分析",北京,北京击壤科技有限公司,20-99人,18,FALSE,本科
5224,Python开发工程师,Python,北京,北京裕天合生物材料科技有限公司,100-299人,10,TRUE,本科
5225,Python开发工程师,Python,北京,它思科技（天津)有限公司,20-99人,12.5,TRUE,本科
5226,Python开发工程师,"Python,Flask,Django,Linux",北京,北京观脉通信技术有限公司,20-99人,20,FALSE,本科
5227,Python开发工程师,"Django,Python,Linux,Docker,Jenkins",北京,亚创(上海)工程技术有限公司,10000人以上,15,TRUE,本科
5228,Python开发工程师,Python,北京,珞安科技,100-299人,13.5,TRUE,本科
5229,Python开发工程师,Python,北京,玩蟹科技,500-999人,25,FALSE,本科
5230,Python开发工程师,"Django,Python,后端开发",北京,亿达信息,1000-9999人,12.5,TRUE,本科
5231,Python开发工程师,GO,北京,石家庄辅良电子科技有限公司,20-99人,12.5,TRUE,本科
5232,Python开发工程师,Python,北京,浪潮集团,10000人以上,12.5,TRUE,本科
5233,Python开发工程师,"Python,PYQT,C",北京,天融信,1000-9999人,17.5,FALSE,本科
5234,Python开发工程师,"数学,机器学习",北京,中科世通亨奇(北京)科技有限公司,20-99人,20.5,FALSE,本科
5235,Python开发工程师,"Java,全栈,Python,机器学习",北京,北京海马轻帆娱乐科技有限公司,20-99人,12.5,TRUE,本科
5236,Python开发工程师,Python,北京,北京南天软件有限公司,1000-9999人,12.5,TRUE,大专
5237,Python开发工程师,Python,北京,北京志翔科技股份有限公司,300-499人,20,FALSE,本科
5238,Python开发工程师,,北京,北京字节跳动科技有限公司,10000人以上,30,FALSE,本科
5239,Java开发工程师,"Python,Java,软件测试,测试,测试开发",北京,诚迈科技,1000-9999人,12.5,TRUE,本科
5240,Python开发工程师,"Python,后端开发,python爬虫,Spark",北京,软通动力信息技术(集团)股份有限公司,10000人以上,20,FALSE,本科
5241,Python开发工程师,Django,北京,金风科技股份有限公司,1000-9999人,30,FALSE,本科
5242,Python开发工程师,"Python,后端开发,PYTHON工程师",北京,易思汇,100-299人,10.5,TRUE,本科
5243,Python开发工程师,数据库,北京,视野金服,20-99人,17.5,FALSE,本科
5244,Python开发工程师,Python,北京,软通动力信息技术(集团)股份有限公司,10000人以上,25,FALSE,本科
5245,Python开发工程师,Python,北京,自由职客(北京)网络技术有限公司,100-299人,17.5,FALSE,大专
5246,Python开发工程师,Python,北京,北京红果科技有限公司,20-99人,17,FALSE,高中
5247,Python开发工程师,"Python,Pandas,NumPy,Matplotlib,PyCharm",北京,北京驰远科技有限公司,20-99人,12.5,TRUE,本科
5248,Python开发工程师,"Python,GUI,C++",北京,数据堂,100-299人,21,FALSE,本科
5249,Python开发工程师,Python,北京,软通动力信息技术(集团)股份有限公司,10000人以上,12.5,TRUE,本科
5250,Python开发工程师,"python爬虫,Python,Golang,Socket",北京,途游游戏,100-299人,21,FALSE,本科
5251,Python开发工程师,Python,北京,东信北邮信息技术有限公司,1000-9999人,12.5,TRUE,本科
5252,Python开发工程师,"Pandas,Python,PyCharm,Docker,Linux",北京,北京驰远科技有限公司,20-99人,7.5,TRUE,本科
5253,Python开发工程师,"Python,C++",北京,天融信,1000-9999人,17.5,FALSE,本科
5254,Python开发工程师,Python,北京,联想凌拓,100-299人,20,FALSE,本科
5255,Python开发工程师,"Django,Python",北京,北京宏远科创软件有限公司,100-299人,14,TRUE,本科
5256,Python开发工程师,"Python,python爬虫,数据抓取,抓取",北京,北京融商互娱科技有限公司,100-299人,12,TRUE,大专
5257,Python开发工程师,Python,北京,北京志翔科技股份有限公司,300-499人,20,FALSE,高中
5258,Python开发工程师,"Python,python爬虫,Django",北京,四维图新,1000-9999人,17.5,FALSE,本科
5259,Python开发工程师,"Django,Python,Kafka,Spark",北京,绿盟科技,1000-9999人,20,FALSE,本科
5260,Python开发工程师,"前端开发,Django,WebMagic,MySQL,后端开发",北京,北京新界教育科技有限公司,20-99人,20,FALSE,高中
5261,Python开发工程师,"Python,接口开发,Linux",北京,北京永信至诚科技股份有限公司,100-299人,12,TRUE,本科
5262,Python开发工程师,Python,北京,软通动力信息技术(集团)股份有限公司,10000人以上,15.5,FALSE,本科
5263,Python开发工程师,"Python,后端开发,前端开发,Linux",北京,灵犀科技有限公司,100-299人,22.5,FALSE,本科
5264,Python开发工程师,"Python,Golang,Tornado,MySQL",北京,北京雷石,100-299人,22.5,FALSE,本科
5265,Python开发工程师,pytorch,北京,大数医达,20-99人,20,FALSE,本科
5266,Python开发工程师,Python,北京,中科富创北京,100-299人,17.5,FALSE,大专
5267,Python开发工程师,"Python,JS",北京,广州珠江装修工程有限公司北京分公司,100-299人,15,TRUE,本科
5268,Python开发工程师,Python,北京,长安通信科技有限责任公司,500-999人,16,FALSE,本科
5269,Python开发工程师,"Python,Javascript",北京,博彦科技,10000人以上,12.5,TRUE,本科
5270,Python开发工程师,"数据库,Linux",北京,初志科技,100-299人,22.5,FALSE,大专
5271,Python开发工程师,"Python,Linux,MySQL,数据库",北京,千方科技,1000-9999人,12.5,TRUE,本科
5272,Python开发工程师,Python,北京,新意互动,500-999人,27.5,FALSE,本科
5273,Java开发工程师,"JS,C++,Java,Linux,Python",北京,外企德科,1000-9999人,22.5,FALSE,本科
5274,Python开发工程师,"Python,后端开发,Ansible,PyCharm,pytorch",北京,北京瑞友科技股份有限公司,1000-9999人,14,TRUE,本科
5275,Python开发工程师,"Python,Tornado,WebSocket,JS",北京,北京佰能盈天科技股份有限公司,100-299人,12.5,TRUE,本科
5276,Python开发工程师,"Python,数据抓取,数据挖掘,数据采集,python爬虫",北京,南京拾柴信息科技有限公司,20-99人,12,TRUE,大专
5277,Python开发工程师,"C++,后端开发,SQL,Docker,Python",北京,深圳市睿服科技有限公司,500-999人,14.5,TRUE,大专
5278,Python开发工程师,"Python,Flask,WebSocket,TCP/IP,JS",北京,江苏智蓝信息科技有限公司,1000-9999人,15,TRUE,本科
5279,Python开发工程师,"Python,Pandas,ETL,Flask",北京,北京智慧星光信息技术有限公司,500-999人,16,FALSE,本科
5280,Python开发工程师,"自动化测试,Python",北京,软通动力信息技术(集团)股份有限公司,10000人以上,12.5,TRUE,本科
5281,Python开发工程师,"Python,Linux",北京,北京智博天下科技有限公司,100-299人,11.5,TRUE,大专
5282,Python开发工程师,"Python,NumPy,Scipy,Pandas",北京,北京鑫瑞天翔科技发展有限公司,100-299人,11.5,TRUE,本科
5283,Python开发工程师,"后端开发,Python,MySQL,数据结构,Redis",北京,易思汇,100-299人,12.5,TRUE,本科
5284,Python开发工程师,"Python,数据采集,Linux,MySQL,python爬虫",北京,北京腾信软创科技股份有限公司,1000-9999人,12.5,TRUE,本科
5285,Python开发工程师,"Python,Flask,Java,数据库,MySQL",北京,北京力控华康科技有限公司,500-999人,12.5,TRUE,本科
5286,Python开发工程师,"Python,Linux,Docker,数据库,Shell",北京,迪原创新(北京)科技有限公司,100-299人,15,TRUE,本科
5287,Python开发工程师,Python,北京,同方鼎欣科技股份有限公司,1000-9999人,27.5,FALSE,硕士
5288,Python开发工程师,Python,北京,北京益祺邦科技有限公司,20-99人,9.5,TRUE,本科
5289,Python开发工程师,"Python,Linux,RabbitMQ",北京,华云信息技术工程有限公司,100-299人,12.5,TRUE,本科
5290,Python开发工程师,"Python,Linux,MySQL",北京,北京智通博瑞科技发展有限公司,20-99人,15,TRUE,本科
5291,Python开发工程师,Python,北京,北京睿和鼎新管理咨询有限公司,500-999人,45,FALSE,本科
5292,Python开发工程师,"Python,数据挖掘,深度学习,Linux",北京,北京安极科技有限公司,,9,TRUE,本科
5293,Python开发工程师,"ETL,SQL,Python",北京,北京skp,500-999人,12.5,TRUE,本科
5294,Python开发工程师,"Golang,GO,HTML/CSS,Python,Node.js",北京,武汉佰钧成技术有限责任公司,1000-9999人,17.5,FALSE,大专
5295,Python开发工程师,"Scratch,Python,C++,vc++/visualc++,编程讲师",北京,北京小码教育咨询有限公司,100-299人,12.5,TRUE,本科
5296,Python开发工程师,"Python,Django,Flask,Tornado,MongoDB",北京,北京瀚强广告传媒有限公司,20-99人,37.5,FALSE,本科
5297,Python开发工程师,,北京,北京嘉和美康信息技术有限公司,1000-9999人,17.5,FALSE,本科
5298,Python开发工程师,Python,北京,北京缔联科技有限公司,20-99人,19,FALSE,本科
5299,Python开发工程师,"Python,Linux,MYSQL/REDIS,C/C++",北京,北京和瑾科技有限公司,20-99人,14,TRUE,本科
5300,Python开发工程师,"生物信息工程师,MySQL,Python,前端,后端",北京,百世诺(北京)医学检验实验室有限公司,100-299人,9,TRUE,本科
5301,Python开发工程师,Python,北京,长扬科技(北京)有限公司,100-299人,20,FALSE,本科
5302,Python开发工程师,"Python,python爬虫,后端开发,Django,数据挖掘",北京,亚泰(山东)智能机器人有限公司,20-99人,9,TRUE,本科
5303,Python开发工程师,"Python,Javascript",北京,郑州大咖信息科技有限公司,100-299人,17.5,FALSE,大专
5304,Python开发工程师,"C语言,Python,嵌入式Linux",北京,浪潮集团,10000人以上,17.5,FALSE,本科
5305,Python开发工程师,Python,北京,北京信联科汇科技有限公司,100-299人,9,TRUE,本科
5306,Python开发工程师,,北京,北京迈迪培尔信息技术有限公司,20-99人,9,TRUE,本科
5307,Python开发工程师,,北京,同方股份有限公司,10000人以上,12.5,TRUE,本科
5308,Python开发工程师,"运维开发,Linux,Python,C++",北京,法本信息,1000-9999人,17.5,FALSE,本科
5309,Python开发工程师,Python,北京,北京汇智翔宇科技有限公司,20-99人,12.5,TRUE,高中
5310,Python开发工程师,"运维开发,Python",北京,八维研修学院,1000-9999人,30,FALSE,大专
5311,Python开发工程师,python爬虫,北京,天池软件,20-99人,9,TRUE,硕士
5312,Python开发工程师,,北京,先进数通,1000-9999人,14,TRUE,本科
5313,Python开发工程师,"Python,MongoDB,Django,CSS,Javascript",北京,北京海舶无人船科技有限公司,20人以下,17.5,FALSE,本科
5314,Java开发工程师,"自动化测试,Python,Java,iOS,APP测试",北京,北京汉克时代科技有限公司,1000-9999人,12.5,TRUE,大专
5315,Python开发工程师,"少儿编程,Scratch,Python,线下小班授课,EV3编程",北京,北京爱可可教育科技有限公司,100-299人,17.5,FALSE,本科
5316,Python开发工程师,"网络爬虫,抓取,Python,反爬,数据抓取",北京,北京宸瑞科技股份有限公司,100-299人,14.5,TRUE,大专
5317,Python开发工程师,Python,北京,北京中盈达科技有限责任公司,20-99人,11.5,TRUE,本科
5318,Python开发工程师,"Golang,后端开发,Python,系统架构",北京,西安诺瓦星云科技股份有限公司,1000-9999人,20,FALSE,本科
5319,Python开发工程师,"软件测试讲师,自动化测试讲师,Python",北京,北京中科晟达科技有限公司,20-99人,22.5,FALSE,本科
5320,Python开发工程师,"DJANGO REST,ANGULAR.JS,Vue.js",北京,北京汉克时代科技有限公司,1000-9999人,17.5,FALSE,本科
5321,Python开发工程师,"Python,生态,算法,遥感算法,大气",北京,中科星图股份有限公司,500-999人,19,FALSE,硕士
5322,Java开发工程师,运维开发,北京,中科创达软件股份有限公司,1000-9999人,11,TRUE,本科
5323,Python开发工程师,"Python,机器学习,图像处理,C++",北京,北京集展科技有限公司,20-99人,12.5,TRUE,本科
5324,Python开发工程师,Python,北京,北京天智祥信息科技有限公司,20-99人,12.5,TRUE,本科
5325,Python开发工程师,"Jmeter,Web自动化,自动化测试",北京,北京中科晟达科技有限公司,20-99人,22.5,FALSE,大专
5326,Python开发工程师,"数据清洗,网络爬虫,Python",北京,北京智慧星光信息技术有限公司,500-999人,17.5,FALSE,本科
5327,Python开发工程师,"软件测试,Python,Linux,测试开发",北京,北京易道博识科技有限公司,20-99人,12.5,TRUE,本科
5328,Python开发工程师,,北京,共致开源(北京)信息科技有限公司,100-299人,25,FALSE,本科
5329,Python开发工程师,"MySQL数据库,Linux",北京,广州中国科学院软件应用技术研究所,100-299人,12,TRUE,本科
5330,Python开发工程师,爬虫,北京,新普互联(北京)科技有限公司,100-299人,20,FALSE,本科
5331,Python开发工程师,"教研,线下教育,Python,课程开发设计,教育产品研发",北京,中教畅享（北京）科技有限公司,300-499人,15,TRUE,本科
5332,Java开发工程师,"Python,Java",北京,中国航空综合技术研究所,1000-9999人,30,FALSE,本科
5333,Python开发工程师,"PYTHON教务老师,人工智能教研,IT教研,教学研究员",北京,软通动力信息技术(集团)股份有限公司,10000人以上,16,FALSE,本科
5334,Python开发工程师,"Python,SQL,SQL Server,HTML",北京,酷豹科技,20-99人,30,FALSE,本科
5335,Python开发工程师,"Python,Java,Linux",北京,深圳新河通创科技有限公司,500-999人,20,FALSE,本科
5336,Python开发工程师,C++,北京,蓝色星际,500-999人,25,FALSE,本科
5337,Python开发工程师,"机器学习,人工智能,深度学习,算法",北京,中公教育-IT培训事业部,20-99人,25,FALSE,本科
5338,Python开发工程师,"运维开发,Python",北京,八维研修学院,1000-9999人,40,FALSE,本科
5339,Python开发工程师,,北京,北京首都在线科技股份有限公司,300-499人,22.5,FALSE,大专
5340,Python开发工程师,"Python,授课老师,教研,线上教育,线下教育",北京,能动教育北京,1000-9999人,12.5,TRUE,本科
5341,Python开发工程师,"Python,Hadoop",北京,宇动源(北京)信息技术有限公司,100-299人,14,TRUE,本科
5342,Python开发工程师,"架构设计,Python",北京,天津宜云信息技术有限公司,20-99人,40,FALSE,本科
5343,Python开发工程师,"助教,Python",北京,奥鹏教育,1000-9999人,7.5,TRUE,大专
5344,Java开发工程师,"Java,Python",北京,南京拾柴信息科技有限公司,20-99人,12.5,TRUE,大专
5345,Python开发工程师,"Python,C/C++,Scratch,NOIP,授课老师",北京,北京墨馨教育科技有限公司,100-299人,12.5,TRUE,本科
5346,Python开发工程师,,北京,江泰保险经纪股份有限公司,1000-9999人,12.5,TRUE,本科
5347,Python开发工程师,"Java,office",北京,北京托普云数据技术有限公司,100-299人,5,TRUE,大专
5348,Python开发工程师,Python,北京,北京亿维鸿科技有限公司,20-99人,11.5,TRUE,大专
5349,Python开发工程师,"Golang,Python,Linux,数据库",北京,奇安信,1000-9999人,25,FALSE,本科
5350,Python开发工程师,LSTM,北京,北京智慧星光信息技术有限公司,500-999人,6,TRUE,本科
5351,Python开发工程师,"数据采集,爬虫,分布式爬虫,数据挖掘,数据仓库",北京,中数经纬科技(北京)有限公司,20-99人,11.25,TRUE,本科
5352,Python开发工程师,"系统运维,运维开发,网络,Python",北京,中能融合智慧科技有限公司,100-299人,15,TRUE,本科
5353,Python开发工程师,"C++,Java,PHP,架构设计,Python",北京,春谷咨询(北京)有限公司,100-299人,47.5,FALSE,本科
5354,Python开发工程师,计算机科学与技术,北京,北京一天天教育科技有限公司,20-99人,40,FALSE,本科
5355,Java开发工程师,"Java,Web前端,Python",北京,达内集团,1000-9999人,12.5,TRUE,本科
5356,其他职业,气象专业,北京,航天宏图信息技术股份有限公司,1000-9999人,20,FALSE,硕士
5357,其他职业,"Python,Django,后端开发,架构设计,MySQL",北京,北京智慧星光信息技术有限公司,500-999人,30,FALSE,本科
5358,其他后端开发工程师,"Python,后端开发,MySQL,Linux",北京,深圳市拓保软件有限公司,1000-9999人,17.5,FALSE,本科
5359,其他后端开发工程师,Python,北京,京东物流华北区域分公司,1000-9999人,12.5,TRUE,本科
5360,其他职业,"Python,C++,C",北京,东方晶源,100-299人,21,FALSE,硕士
5361,Hadoop开发工程师,"数据挖掘,数据处理,MapReduce,Hive,Hadoop",北京,山东中联视听信息科技股份有限公司,100-299人,22.5,FALSE,本科
5362,其他职业,"Django,Python,Docker,CMDB,ELK",北京,北京汉克时代科技有限公司,1000-9999人,17.5,FALSE,大专
5363,前端开发,"自然语言处理,Python",北京,北京国信会视科技有限公司,100-299人,17.5,FALSE,本科
5364,前端开发,"Django,Python,后端开发",北京,天津浩源慧能科技有限公司北京分公司,300-499人,15,TRUE,本科
5365,其他职业,"Python,后端开发,MySQL,数据库,架构设计",北京,北京智慧星光信息技术有限公司,500-999人,30,FALSE,本科
5366,其他后端开发工程师,"Python,Java,C++,Javascript",北京,北京智源人工智能研究院,100-299人,18,FALSE,本科
5367,其他职业,Linux,北京,中科创达软件股份有限公司,1000-9999人,16.5,FALSE,本科
5368,其他后端开发工程师,"PHP/PYTHON,GO/C/C++,LINUX/SQL,MySQL数据库,TOB/系统开发",北京,软通动力信息技术(集团)股份有限公司,10000人以上,17.5,FALSE,本科
5369,其他职业,"Django,Python,Linux,Docker,K8S API",北京,北京汉克时代科技有限公司,1000-9999人,17.5,FALSE,大专
5370,其他职业,"Python,Kubernetes",北京,上海伟仕佳杰科技有限公司北京分公司,1000-9999人,15,TRUE,本科
5371,数据分析师,"C++,python爬虫",北京,北京鑫富通科技有限公司,20-99人,17.5,FALSE,本科
5372,其他职业,"Python,C++",北京,墨境天合无锡数字图像科技有限公司北京分公司,100-299人,22.5,FALSE,大专
5373,其他后端开发工程师,"Python,Linux,Golang",北京,深圳市拓保软件有限公司,1000-9999人,14.5,TRUE,本科
5374,其他职业,Python,北京,长城软件,1000-9999人,20,FALSE,本科
5375,其他后端开发工程师,"Django,Python,Linux",北京,世纪互联,1000-9999人,17.5,FALSE,本科
5376,其他后端开发工程师,"Python,Linux,Golang,MySQL",北京,百度,10000人以上,215,FALSE,本科
5377,其他后端开发工程师,"Django,Python,Java,C++,MongoDB",北京,法本信息,1000-9999人,17.5,FALSE,本科
5378,其他后端开发工程师,"C++,Python,PHP,GO,C",北京,武汉佰钧成技术有限责任公司,1000-9999人,17.5,FALSE,本科
5379,其他职业,Python,北京,诚迈科技,1000-9999人,12,TRUE,本科
5380,其他后端开发工程师,Python,北京,慧博云通科技股份有限公司,1000-9999人,13.5,TRUE,大专
5381,其他职业,"Linux,Python,Java,Openstack",北京,成方金融信息技术服务有限公司,300-499人,30,FALSE,本科
5382,其他后端开发工程师,"Python,MySQL,Django,后端开发",北京,春雨医生,100-299人,16,FALSE,本科
5383,其他后端开发工程师,"后端开发,Linux,Python,TCP/IP,C++",北京,同辉注智(北京)科技有限公司,20-99人,12.5,TRUE,大专
5384,其他后端开发工程师,"后端开发,Python,数据采集",北京,北京嘀嘀无限科技发展有限公司,1000-9999人,60,FALSE,本科
5385,数据分析师,"PYTHON算法开发,无人驾驶",北京,经纬恒润,1000-9999人,17.5,FALSE,本科
5386,Hadoop开发工程师,"Hadoop,数据仓库,Python,MySQL,Linux",北京,中软联动公司,100-299人,14.5,TRUE,大专
5387,Python开发工程师,Python,北京,汇法正信,20-99人,17.5,FALSE,本科
5388,数据分析师,"Python,QGIS",北京,二十一世纪空间技术应用股份有限公司,500-999人,22.5,FALSE,本科
5389,其他职业,云计算,北京,北京天华星航科技有限公司,100-299人,17.5,FALSE,本科
5390,Hadoop开发工程师,"ETL,大数据开发,Hadoop,Flume",北京,北京永生鼎立信息技术有限公司,100-299人,15,TRUE,大专
5391,其他职业,"Python,MySQL,数据库,Kafka",北京,一九零五(北京)网络科技有限公司,100-299人,17.5,FALSE,本科
5392,其他职业,"SQL,Python",北京,亿达信息,1000-9999人,17.5,FALSE,大专
5393,其他后端开发工程师,"Python,后端开发,Golang",北京,途游游戏,100-299人,22.5,FALSE,本科
5394,前端开发,"Python,Java",北京,北京嘀嘀无限科技发展有限公司,1000-9999人,40,FALSE,本科
5395,其他后端开发工程师,"Java,Python",北京,清鹤科技,100-299人,12.5,TRUE,本科
5396,其他后端开发工程师,PHP,北京,百度,10000人以上,215,FALSE,本科
5397,其他后端开发工程师,Python,北京,途游游戏,100-299人,32.5,FALSE,本科
5398,前端开发,"Python,C,Golang",北京,世纪互联,1000-9999人,24,FALSE,本科
5399,Hadoop开发工程师,"Python,ETL,CONTROL_M",北京,翰竺科技(北京)有限公司,100-299人,21.5,FALSE,本科
5400,前端开发,"Python,数据库,Spark,Flink,CDH",北京,软通动力信息技术(集团)股份有限公司,10000人以上,22.5,FALSE,本科
5401,Hadoop开发工程师,"Spark,Hive,Oracle,Hbase,SQL",北京,北京宇信科技集团股份有限公司,1000-9999人,17.5,FALSE,大专
5402,其他职业,"Python,Linux,后端开发",北京,北京嘀嘀无限科技发展有限公司,1000-9999人,40,FALSE,本科
5403,前端开发,"后端开发,Python",北京,北京嘀嘀无限科技发展有限公司,1000-9999人,40,FALSE,本科
5404,其他职业,"Python,Openstack,虚拟化开发",北京,天津卓朗科技发展有限公司,500-999人,22.5,FALSE,本科
5405,前端开发,"Python,Linux,嵌入式软件测试",北京,邯郸帮德企业管理咨询服务有限公司,10000人以上,17.5,FALSE,本科
5406,其他职业,"神经网络,Python",北京,北京埃克索医疗科技发展有限公司,20人以下,4,TRUE,本科
5407,其他后端开发工程师,"后端开发,架构设计,Python,Linux,C++",北京,法本信息,1000-9999人,12.5,TRUE,本科
5408,Hadoop开发工程师,"Hadoop,MySQL,Oracle,Spark,Hive",北京,航天新商务信息科技有限公司,20-99人,20,FALSE,本科
5409,Python开发工程师,"Python,抓取,网络爬虫,数据抓取,python爬虫",北京,方正电子,1000-9999人,17.5,FALSE,本科
5410,其他后端开发工程师,"Python,Java,后端开发,C++,Golang",北京,北京智源人工智能研究院,100-299人,30,FALSE,本科
5411,其他职业,Python,北京,软通动力信息技术(集团)股份有限公司,10000人以上,12.5,TRUE,本科
5412,其他职业,"Python,Socket",北京,中创智维科技,100-299人,20,FALSE,本科
5413,其他职业,"Python,PYTHON讲师,PYTHON助教,PYTHON开发,PYTHON教研",北京,千锋互联科技,500-999人,12.5,TRUE,本科
5414,Hadoop开发工程师,"Hadoop,SQL,数据库,Oracle,Spark",北京,外企德科,1000-9999人,17.5,FALSE,大专
5415,Hadoop开发工程师,"Spark,BI,数据库开发,Java,数据采集",北京,北京汉克时代科技有限公司,1000-9999人,20,FALSE,本科
5416,Hadoop开发工程师,"Python,Java,TOB,知识图谱,自然语言处理",北京,深圳八爪网络科技有限公司,500-999人,17.5,FALSE,本科
5417,Hadoop开发工程师,数据库开发,北京,金现代,1000-9999人,9,TRUE,大专
5418,Hadoop开发工程师,"Spark,Hive,Oracle,Hbase,SQL",北京,北京宇信科技集团股份有限公司,1000-9999人,17.5,FALSE,大专
5419,前端开发,"Python,Linux,Golang,后端开发",北京,北京中创信测科技股份有限公司,300-499人,18,FALSE,本科
5420,其他职业,"C/C++,SQL,MySQL,Python",北京,北京群源电力科技有限公司,20-99人,17.5,FALSE,本科
5421,其他职业,"Python,Django,Framework,运维开发,Linux",北京,联龙博通,1000-9999人,15,TRUE,大专
5422,其他后端开发工程师,"TCP/IP,架构设计,GO,TCP/IP网络编程,网络安全",北京,奇安信,1000-9999人,26,FALSE,本科
5423,其他职业,"Python,Linux",北京,百度,10000人以上,25,FALSE,本科
5424,其他职业,"后端开发,Python,Django,数据库",北京,科锐尔人力资源服务(苏州)有限公司,1000-9999人,9,TRUE,本科
5425,其他后端开发工程师,"Linux,Python,全栈,C/C++,C#",北京,北京创源微致软件有限公司,100-299人,20,FALSE,本科
5426,Hadoop开发工程师,"数据仓库,Hadoop,数据库,Hive",北京,中诚信国际,500-999人,22.5,FALSE,本科
5427,数据分析师,"Python,SQL",北京,北京数信互融科技发展有限公司,20-99人,17.5,FALSE,硕士
5428,Hadoop开发工程师,"数据处理,大数据分析,大数据开发",北京,北京博超时代软件有限公司,100-299人,17.5,FALSE,本科
5429,其他后端开发工程师,"Python,Shell,HPC,SLURM,集群作业调度",北京,中科睿芯,100-299人,12.5,TRUE,本科
5430,其他职业,Docker,北京,神舟软件,1000-9999人,30,FALSE,本科
5431,Hadoop开发工程师,"数据处理,Flink",北京,深圳市赢时胜信息技术股份有限公司北京分公司,1000-9999人,22.5,FALSE,本科
5432,其他职业,"Python,QT,界面,PYQT",北京,北京展云科技有限公司,20-99人,15,TRUE,本科
5433,其他职业,"JS,Python,Java",北京,知了英才(北京)管理咨询有限公司,1000-9999人,11.5,TRUE,大专
5434,其他后端开发工程师,"Python,Golang",北京,方研矩行,20人以下,20,FALSE,本科
5435,其他职业,"pytorch,Golang",北京,考呀呀,100-299人,37.5,FALSE,本科
5436,Hadoop开发工程师,"SQL,Oracle,Java,MySQL,Python",北京,中国信息通信研究院,1000-9999人,17.5,FALSE,硕士
5437,其他职业,"C++,流媒体,视频编解码,Ffmpeg,低延时",北京,仁光科技,100-299人,25,FALSE,本科
5438,其他职业,"数据库,前端开发,后端开发,架构设计,Java",北京,北京基石生命科技有限公司,500-999人,16,FALSE,本科
5439,Hadoop开发工程师,"数据库,SQL,Spark,Flink",北京,中图数字科技(北京)有限公司,100-299人,22.5,FALSE,本科
5440,其他职业,"Python,Linux",北京,北京并行科技股份有限公司,100-299人,15,TRUE,本科
5441,Hadoop开发工程师,"运维,Python",北京,河南玄通信息科技有限公司,100-299人,17.5,FALSE,本科
5442,Java开发工程师,Flask,北京,北京威源物业有限公司,100-299人,12.5,TRUE,高中
5443,前端开发,"Python,Java,测试开发",北京,慧博云通科技股份有限公司,1000-9999人,12.5,TRUE,本科
5444,数据分析师,"Python,机器学习,Pandas,Spark,数据采集",北京,北京法伯宏业科技发展有限公司,20-99人,12.5,TRUE,本科
5445,DBA,"数据处理,数据库开发,数据库,数据仓库,Python",北京,点米(北京)科技有限公司,500-999人,18.5,FALSE,本科
5446,其他职业,"Python,MySQL,数据抓取,Docker,数据库",北京,世纪互联,1000-9999人,11.5,TRUE,本科
5447,DBA,"Oracle,MySQL,SQL,Python,Java",北京,网娱互动科技(北京)股份有限公司,100-299人,17.5,FALSE,大专
5448,其他职业,"Python,NumPy,Pandas,Linux,ETL",北京,维恩贝特科技有限公司,500-999人,15,TRUE,本科
5449,Hadoop开发工程师,"Hadoop,Python,Java,DEBUG,大数据开发",北京,创而新(北京)教育科技有限公司,100-299人,16.5,FALSE,本科
5450,数据分析师,"ODS,TERADATA",北京,华钦科技,1000-9999人,17.5,FALSE,本科
5451,Python开发工程师,"爬虫,MySQL",北京,北京大数元科技发展有限公司,300-499人,10,TRUE,本科
