job_name,work_demand,company_locale,company_name,guimo,job_salary,job_salary<=15K,demand
算法工程师,"机器学习,数据挖掘",北京,石家庄凌众软件开发有限公司,100-299人,40,FALSE,本科
其他后端开发工程师,"图像算法,C++",北京,软通动力信息技术(集团)股份有限公司,10000人以上,15,TRUE,本科
算法工程师,"C++,图像算法,模式识别,Halcon,机器视觉",北京,北京大恒图像视觉有限公司,500-999人,25,FALSE,本科
算法工程师,"深度学习,pytorch,特征提取,情感分析,机器视觉",北京,北京超维知药科技有限公司,20人以下,30,FALSE,硕士
算法工程师,"推荐算法,机器学习,MATLAB,逻辑回归,神经网络",北京,青岛哈船海智科技有限公司,20-99人,10.5,TRUE,硕士
算法工程师,算法工程师,北京,北京科易动力科技有限公司,100-299人,11.5,TRUE,本科
算法工程师,"图像识别,图像算法,pytorch,图像处理,Python",北京,辽宁聚龙金融自助装备有限公司,1000-9999人,22.5,FALSE,硕士
算法工程师,"智能问答,意图识别,文本挖掘,NLP",北京,中国医学科学院阜外医院,1000-9999人,17.5,FALSE,硕士
其他后端开发工程师,"图像处理,C++,pytorch,深度学习,摄影测量",北京,苍穹数码,1000-9999人,17.5,FALSE,本科
算法工程师,"机器学习,C++,Python,图像识别",北京,北京中安未来科技有限公司,100-299人,18.5,FALSE,本科
算法工程师,"文本挖掘,实体识别,特征提取,文本检索",北京,太极计算机股份有限公司,1000-9999人,18,FALSE,本科
算法工程师,"控制算法,MATLAB",北京,九天微星,100-299人,27.5,FALSE,硕士
算法工程师,"激光雷达,自动驾驶,算法,识别,Linux",北京,北京信赢荣智企业管理咨询有限公司,20人以下,65,FALSE,硕士
算法工程师,"图像处理,图像算法,深度学习,C++",北京,拓尔思信息技术股份有限公司,1000-9999人,9,TRUE,本科
其他后端开发工程师,"OCR字符识别,图像识别,图像分割,Python",北京,北京中安未来科技有限公司,100-299人,22,FALSE,本科
算法工程师,"识别算法,OCR识别,图像识别,图像算法,pytorch",北京,精友科技,500-999人,30,FALSE,本科
算法工程师,"实现算法,MATLAB,Vivado,检测算法,FPGA",北京,上海芯问科技有限公司,20人以下,30,FALSE,本科
算法工程师,"图像处理,图像识别,C++,模式识别,图像算法",北京,东亚智星(北京)科技有限公司,20-99人,20,FALSE,本科
算法工程师,"pytorch,NLP,TensorFlow,Python,NER",北京,北京数科网维技术有限责任公司,100-299人,22.5,FALSE,本科
算法工程师,"pytorch,NLP,TensorFlow,Python",北京,北京数科网维技术有限责任公司,100-299人,22.5,FALSE,本科
算法工程师,"SM算法应用开发,熟悉RSA，AES等算法,熟悉VISUAL STUDIO,进行算法的优化与应用",北京,长春凯迪汽车车身设计有限公司,100-299人,14,TRUE,本科
Hadoop开发工程师,"机器学习,深度学习,Caffe,图像处理,图像算法",北京,谛宝诚(上海)医学影像科技有限公司,100-299人,20,FALSE,硕士
算法工程师,"机器人算法,Python",北京,英视睿达,300-499人,12.5,TRUE,本科
算法工程师,"目标跟踪,目标检测,OpenCV,图像处理",北京,中路智链科技集团有限公司,20-99人,18.5,FALSE,本科
算法工程师,"深度学习,目标检测,C++,Python",北京,北京大恒图像视觉有限公司,500-999人,20,FALSE,硕士
其他后端开发工程师,"目标识别,图像识别,上位机软件",北京,经纬恒润,1000-9999人,15,TRUE,本科
算法工程师,"机器学习,人脸识别,深度学习,算法",北京,中科睿芯,100-299人,18,FALSE,硕士
算法工程师,"图像算法,机器学习,图像识别,深度学习,机器视觉",北京,成都市磐之芯科技有限公司,100-299人,21.5,FALSE,本科
算法工程师,"机器视觉,深度学习,跟踪算法,机器学习",北京,山东智和创信息技术有限公司,100-299人,20,FALSE,本科
算法工程师,"NLP,智能问答,知识图谱,深度学习",北京,神州泰岳,1000-9999人,52.5,FALSE,本科
算法工程师,"算法,图像识别",北京,北京当红齐天国际文化科技发展集团有限公司,100-299人,24,FALSE,硕士
算法工程师,"图像处理,图像算法,深度学习,识别算法,视频图像",北京,时趣,500-999人,22.5,FALSE,硕士
数据分析师,"知识图谱,深度学习,数据挖掘,C++",北京,北京机电工程研究所(航天科工飞航技术研究开发中心),1000-9999人,17.5,FALSE,硕士
算法工程师,"图像处理,图像算法,pytorch,Python,TensorFlow",北京,广州辰创科技发展有限公司,100-299人,22.5,FALSE,本科
算法工程师,"嵌入式软件研发,自动驾驶,毫米波雷达,激光雷达,感知融合",北京,苏州柒玖企业管理咨询有限公司,20-99人,40,FALSE,本科
算法工程师,"图像处理,图像算法,深度学习",北京,北京万集科技股份有限公司,1000-9999人,24,FALSE,硕士
Hadoop开发工程师,"图像处理,激光雷达,点云处理,机器学习,计算机视觉",北京,经纬恒润,1000-9999人,21,FALSE,硕士
算法工程师,"图像算法,深度学习,图像识别",北京,北京纳兰德科技股份有限公司,20-99人,14,TRUE,本科
算法工程师,图像处理,北京,北京协同创新研究院,100-299人,12,TRUE,硕士
Hadoop开发工程师,"算法,机器学习,深度学习",北京,乐普医疗,1000-9999人,20,FALSE,硕士
算法工程师,"意图识别,图像识别,分类算法",北京,中电普华,1000-9999人,18,FALSE,本科
算法工程师,"意图识别,图像识别,分类算法",北京,中电普华,1000-9999人,18,FALSE,本科
算法工程师,"图像处理,算法",北京,凌云光技术股份有限公司,1000-9999人,25,FALSE,本科
算法工程师,"机器视觉,目标检测,图像算法,图像处理,TensorFlow",北京,特瓦特能源科技有限公司,100-299人,25,FALSE,硕士
算法工程师,"机器视觉,深度学习,C++,Python,激光雷达",北京,数字绿土,100-299人,22.5,FALSE,本科
算法工程师,算法,北京,智联招聘,1000-9999人,37.5,FALSE,本科
算法工程师,"深度学习,机器学习,TensorFlow,MTCNN,Python",北京,光子瑞利,20-99人,13.5,TRUE,本科
算法工程师,"机器视觉,图像处理,深度学习,相机镜头",北京,北京思灵机器人科技有限责任公司,100-299人,30,FALSE,硕士
算法工程师,"图像识别,图像算法,模式识别,图像增强",北京,北京创想智控科技有限公司,20-99人,22.5,FALSE,本科
算法工程师,"缺陷检测,图像处理,C++,工业视觉,检测算法",北京,北京大恒图像视觉有限公司,500-999人,20,FALSE,硕士
Hadoop开发工程师,"图像处理,机器视觉,目标检测,3a算法,医学图像",北京,合肥观维科技有限公司,20-99人,30,FALSE,本科
Hadoop开发工程师,"深度学习,机器学习,人工智能",北京,经纬恒润,1000-9999人,22.5,FALSE,硕士
算法工程师,"深度学习,图像识别,图像处理,人脸检测,目标检测",北京,SENSORO,100-299人,30,FALSE,本科
算法工程师,"图像处理,目标检测,深度学习,算法移植,项目实施",北京,北京纳兰德科技股份有限公司,20-99人,14,TRUE,本科
算法工程师,"Caffe,C/C++,OpenCV,Python,TensorFlow",北京,北京中矿华沃科技股份有限公司,100-299人,32.5,FALSE,本科
算法工程师,"深度学习,算法移植,人脸检测,C++,Python",北京,七鑫易维,20-99人,20.5,FALSE,硕士
算法工程师,"深度学习,逻辑回归,控制算法,决策树,强化学习",北京,亚泰(山东)智能机器人有限公司,20-99人,12.5,TRUE,硕士
算法工程师,"目标检测,深度学习,特征提取,人脸检测,OCR识别",北京,锐仕方达(北京)人力资源顾问有限公司常营分公司,1000-9999人,37.5,FALSE,本科
算法工程师,"机器学习,深度学习,算法",北京,中关村科学城城市大脑股份有限公司,500-999人,25,FALSE,博士
算法工程师,"图像处理,图像算法",北京,UDESK,500-999人,37.5,FALSE,本科
算法工程师,机器视觉,北京,北京中科航天人才服务有限公司,100-299人,12.5,TRUE,学历不限
算法工程师,"语音识别,信号处理,C++,模式识别,机器学习",北京,数海信息,100-299人,22.5,FALSE,本科
算法工程师,NLP,北京,视野金服,20-99人,20,FALSE,硕士
算法工程师,"机器学习,人工智能,算法,Python",北京,微智娱(北京)科技有限公司,20-99人,22.5,FALSE,本科
算法工程师,"实体识别,机器视觉,BERT,图像处理,深度学习",北京,贝壳找房(北京)科技有限公司,10000人以上,37.5,FALSE,本科
算法工程师,"图像处理,深度学习,视觉检测,机器视觉,目标检测",北京,达涅利中国,1000-9999人,26.5,FALSE,本科
数据分析师,,北京,北京清华同衡规划设计研究院有限公司,1000-9999人,22.5,FALSE,硕士
算法工程师,机器视觉,北京,西姆高新技术(江苏)有限公司,20-99人,17.5,FALSE,本科
算法工程师,"NLP,知识图谱,智能问答,TensorFlow,pytorch",北京,北京恒昌利通投资管理有限公司,500-999人,40,FALSE,硕士
算法工程师,"深度学习,目标检测,图像识别",北京,北京智通云联科技有限公司,100-299人,25,FALSE,本科
算法工程师,"机器视觉,图像处理,模式识别,工业视觉,机器人",北京,锐仕方达人力资源集团有限公司合肥分公司,10000人以上,20,FALSE,硕士
算法工程师,"图像处理,图像算法,增强算法,摄像机图像",北京,臻迪机器人,100-299人,32.5,FALSE,本科
算法工程师,"机器学习,人工智能,深度学习,Python,C++",北京,航天宏图信息技术股份有限公司,1000-9999人,20,FALSE,本科
算法工程师,"机器视觉,图像处理,深度学习,pytorch,SLAM",北京,珠海四维时代,20-99人,20,FALSE,硕士
算法工程师,图像算法,北京,凌云光技术股份有限公司,1000-9999人,25,FALSE,硕士
算法工程师,"激光雷达,传感器融合,跟踪算法,Python,图像识别",北京,清华大学天津电子信息研究院,100-299人,21.5,FALSE,硕士
算法工程师,"深度学习,C++,三维点云",北京,北京万集科技股份有限公司,1000-9999人,24,FALSE,硕士
算法工程师,图像算法,北京,千方科技,1000-9999人,25,FALSE,本科
算法工程师,"图像算法,图像处理",北京,中国科学院微电子研究所,1000-9999人,12.5,TRUE,硕士
算法工程师,"机器视觉,深度学习,图像处理,图像算法",北京,雪扬科技,100-299人,37.5,FALSE,本科
算法工程师,"图像算法,图像处理",北京,凌云光技术股份有限公司,1000-9999人,30,FALSE,硕士
算法工程师,"NLP,数据挖掘,机器学习,知识图谱,Transformer",北京,北京金智创新科技有限公司,20-99人,15.5,FALSE,本科
算法工程师,"3d视觉,SLAM,C++,视觉检测,目标检测",北京,凌云光技术股份有限公司,1000-9999人,35,FALSE,本科
算法工程师,算法,北京,敦煌网,500-999人,35,FALSE,硕士
算法工程师,"机器人,C++",北京,北京铸正机器人有限公司,20-99人,16,FALSE,本科
算法工程师,"Halcon,机器视觉,缺陷检测,图像处理,视觉检测",北京,锐仕方达(北京)人力资源顾问有限公司常营分公司,1000-9999人,40,FALSE,本科
算法工程师,"图像处理,图像算法,pytorch,OCR识别,图像匹配",北京,苏州柒玖企业管理咨询有限公司,20-99人,40,FALSE,本科
算法工程师,机器视觉,北京,磐基技术有限公司,100-299人,15,TRUE,本科
算法工程师,"深度学习,机器学习,强化学习,ResNet,C++",北京,中国人民解放军军事科学院国防科技创新研究院,1000-9999人,18,FALSE,硕士
算法工程师,"深度学习,图像识别,图像算法,机器学习,识别算法",北京,北京贝思科技术有限公司,20-99人,35,FALSE,硕士
算法工程师,"机器视觉,深度学习,图像算法,目标检测,跟踪算法",北京,重庆盘古美天物联网科技有限公司,1000-9999人,40,FALSE,本科
算法工程师,"目标检测,OCR识别,视频理解",北京,零点有数科技,500-999人,30,FALSE,硕士
算法工程师,"机器视觉,Halcon,视觉检测",北京,北京华宇德信光电技术有限公司,20-99人,25,FALSE,硕士
算法工程师,"深度学习,模型压缩,移动端模型部署,模型部署,模型蒸馏",北京,臻迪机器人,100-299人,30,FALSE,硕士
算法工程师,"深度学习,目标检测,paddlepaddle,跟踪算法,模型压缩",北京,臻迪机器人,100-299人,30,FALSE,硕士
算法工程师,"缺陷检测,机器视觉,视觉检测,工业视觉,C++",北京,北京阿丘机器人科技有限公司,100-299人,27.5,FALSE,硕士
算法工程师,"深度学习,Python,SLAM",北京,北京航天众信科技有限公司,20-99人,35,FALSE,学历不限
算法工程师,"Halcon,机器视觉,图像处理,深度学习,视觉检测",北京,北京平恒智能科技有限公司,20-99人,25,FALSE,硕士
算法工程师,"Python,C++,OpenCL,图像算法",北京,新兴装备,100-299人,15,TRUE,硕士
算法工程师,"深度学习,检测算法,人脸检测,机器视觉,跟踪算法",北京,臻迪机器人,100-299人,40,FALSE,本科
算法工程师,"图像算法,图像处理,pytorch,C++",北京,达佳互联信息技术,10000人以上,30,FALSE,本科
算法工程师,"机器视觉,pytorch",北京,北京深点视觉科技有限公司,20-99人,20,FALSE,本科
算法工程师,"图像处理,模式识别,C++,图像算法,识别算法",北京,北京富吉瑞光电科技股份有限公司,100-299人,15,TRUE,本科
算法工程师,"图像处理,视觉检测,机器视觉",北京,海派特(北京)人力资源有限公司,20-99人,30,FALSE,硕士
算法工程师,"机器视觉,图像处理,深度学习,图像算法,Caffe",北京,泰策科技,100-299人,30,FALSE,本科
算法工程师,"图像处理,图像算法,图像分割,图像识别",北京,奥德塔,20-99人,11.5,TRUE,本科
算法工程师,"机器学习,NLP,核心对话",北京,北京红棉小冰科技有限公司,100-299人,45,FALSE,本科
算法工程师,"C++,Python,OpenCV,图像处理,深度学习",北京,钛玛科（北京）工业科技有限公司,20-99人,20,FALSE,本科
算法工程师,"知识图谱,数据分析,文本分类/聚类,Transformer,TensorFlow",北京,安徽济云科技有限公司,20-99人,37.5,FALSE,本科
算法工程师,"图像算法,图像处理,C++,TensorFlow,图像识别",北京,唯思科技(北京)有限公司,20-99人,29.5,FALSE,本科
算法工程师,"模式识别,图像算法,图像分割,图像识别,识别算法",北京,北京阿丘机器人科技有限公司,100-299人,45,FALSE,硕士
算法工程师,"图像处理,深度学习,图像算法",北京,创新奇智(北京)科技有限公司,300-499人,30,FALSE,硕士
算法工程师,"图像处理,机器学习,图像识别",北京,北京瑞途科技有限公司,20-99人,40,FALSE,硕士
算法工程师,"C++,人机对话,智能问答,深度学习",北京,石家庄凌众软件开发有限公司,100-299人,60,FALSE,硕士
算法工程师,"图像处理,深度学习",北京,华清科盛,100-299人,6,TRUE,硕士
算法工程师,"图像处理,机器视觉,三维重建,双目视觉,SLAM",北京,北京翠鸟视觉科技有限公司,20-99人,30,FALSE,硕士
算法工程师,"目标检测,深度学习,图像处理,TensorFlow,图像分割",北京,昂坤视觉,100-299人,40,FALSE,硕士
算法工程师,"机器视觉,图像处理,深度学习,视觉检测,目标检测",北京,唯思科技(北京)有限公司,20-99人,40,FALSE,硕士
算法工程师,"深度学习,机器学习,人工智能,算法",北京,凌云光技术股份有限公司,1000-9999人,30,FALSE,本科
算法工程师,"光谱图像,图像处理,Python,C++,3d视觉",北京,芯视界(北京)科技有限公司,20-99人,30,FALSE,硕士
算法工程师,"图像算法,图像处理,深度学习,模式识别",北京,华航高科(北京)技术有限公司,20-99人,27.5,FALSE,硕士
算法工程师,"机器视觉,3D算法",北京,北京红棉小冰科技有限公司,100-299人,45,FALSE,硕士
算法工程师,"知识图谱,CoreNLP,语音识别",北京,元保数科(北京)科技有限公司,100-299人,45,FALSE,本科
算法工程师,"SLAM,ROS,Python,图像处理,激光雷达",北京,北京超星未来科技有限公司,20-99人,30,FALSE,硕士
算法工程师,"机器视觉,深度学习,目标检测,图像识别,图像分割",北京,语坤(北京)网络科技有限公司,300-499人,30,FALSE,硕士
算法工程师,"NLP,Python,知识图谱",北京,奥德塔,20-99人,11.5,TRUE,本科
算法工程师,知识图谱,北京,深思考人工智能机器人科技(北京)有限公司,20-99人,37.5,FALSE,硕士
算法工程师,"机器视觉,Halcon,图像处理,图像算法,机器学习",北京,开普云,500-999人,35,FALSE,硕士
算法工程师,"机器学习,C++,Keras,图像处理,OpenCV",北京,打扮家(北京)科技有限公司,100-299人,40,FALSE,本科
算法工程师,"机器视觉,视觉检测,深度学习,图像处理,pytorch",北京,北京深点视觉科技有限公司,20-99人,12.5,TRUE,本科
算法工程师,"C++,三维重建,立体视觉,人脸检测,人脸识别",北京,凌云光技术股份有限公司,1000-9999人,30,FALSE,硕士
算法工程师,"机器视觉,深度学习,知识图谱,NLP,Python",北京,苏州柒玖企业管理咨询有限公司,20-99人,40,FALSE,硕士
算法工程师,"机器学习,人工智能,算法,Python",北京,微智娱(北京)科技有限公司,20-99人,22.5,FALSE,本科
算法工程师,"C++,ROS,SLAM,计算机视觉,目标检测",北京,北京瑞途科技有限公司,20-99人,37.5,FALSE,硕士
算法工程师,"C++,Python,OpenCV,图像处理",北京,钛玛科（北京）工业科技有限公司,20-99人,12.5,TRUE,本科
算法工程师,"机器学习,数据挖掘,决策树,深度学习,推荐算法",北京,深圳索信达数据技术有限公司,500-999人,40,FALSE,本科
算法工程师,"机器学习,C++,Python,数据挖掘,编程",北京,英特工程仿真技术(大连)有限公司,20-99人,22.5,FALSE,硕士
算法工程师,"机器学习,数据分析,数据挖掘,算法,特征工程",北京,共致开源(北京)信息科技有限公司,100-299人,17.5,FALSE,本科
算法工程师,"机器学习,模式识别,深度学习,机器人",北京,北京海舶无人船科技有限公司,20人以下,22.5,FALSE,硕士
算法工程师,"机器学习,数据挖掘,决策树,时间序列,挖掘算法",北京,深圳索信达数据技术有限公司,500-999人,25,FALSE,本科
算法工程师,"知识图谱,智能问答,Python,TensorFlow,Caffe",北京,苏州柒玖企业管理咨询有限公司,20-99人,40,FALSE,硕士
算法工程师,"C++,Python,图像处理,识别算法,图像算法",北京,北京殷图网联科技股份有限公司,100-299人,17.5,FALSE,本科
算法工程师,"机器学习,深度学习,Python,C++,Java",北京,外企德科,1000-9999人,26.5,FALSE,本科
算法工程师,"机器学习,深度学习,C++,TensorFlow,pytorch",北京,北京鹰之眼智能健康科技有限公司,100-299人,32.5,FALSE,本科
算法工程师,"代码分析,软件安全,漏洞,编译",北京,北京北大软件工程股份有限公司,500-999人,22.5,FALSE,本科
算法工程师,"TensorFlow,pytorch,机器学习,深度学习",北京,深圳市德科信息技术有限公司,1000-9999人,20,FALSE,本科
算法工程师,"Python,Hbase,Storm,Spark,Hadoop",北京,国研科技集团有限公司,500-999人,19,FALSE,本科
算法工程师,算法工程师,北京,广州欣诚企业管理有限公司,20-99人,20,FALSE,大专
算法工程师,,北京,北京海马轻帆娱乐科技有限公司,20-99人,20,FALSE,本科
算法工程师,"Python,Keras,pytorch,深度学习",北京,北京博研智通科技有限公司,20-99人,22.5,FALSE,本科
算法工程师,CUDA,北京,中广核贝谷科技有限公司,100-299人,25,FALSE,硕士
算法工程师,"Python,现代优化算法,机器学习算法,Java",北京,北京中航讯科技股份有限公司,100-299人,22.5,FALSE,本科
算法工程师,"信号处理,数字信号,MATLAB,C++,心电算法",北京,山东优加利信息科技有限公司北京分公司,20-99人,22.5,FALSE,本科
算法工程师,"MATLAB,Python,Java,C++,算法",北京,中精普康(北京)医药科技有限公司,20-99人,17.5,FALSE,硕士
算法工程师,组合导航,北京,北京北斗星通导航技术股份有限公司,1000-9999人,17.5,FALSE,本科
算法工程师,"数据挖掘,机器学习,推荐算法",北京,北京飞利信科技股份有限公司,1000-9999人,20,FALSE,硕士
算法工程师,"模型,遥感,Java,生态,遥感处理算法",北京,中科宇图,500-999人,15,TRUE,本科
算法工程师,"机器学习,深度学习,机器视觉,图像处理,TensorFlow",北京,北京东方金信科技股份有限公司,500-999人,22.5,FALSE,本科
算法工程师,C++,北京,金航数码科技有限责任公司,1000-9999人,26.5,FALSE,本科
算法工程师,"数据挖掘,C++,Python,MATLAB",北京,北京华如科技股份有限公司,500-999人,18,FALSE,本科
算法工程师,"机器学习,文本挖掘,数据挖掘,聚类",北京,北京有信智汇科技有限公司,20-99人,17.5,FALSE,本科
算法工程师,"C++,Python,数据挖掘",北京,予果生物,100-299人,18,FALSE,本科
算法工程师,图像处理,北京,北京声迅电子股份有限公司,100-299人,17.5,FALSE,本科
算法工程师,"自动驾驶,C++,Python,深度学习",北京,北京网讯达科技有限公司,20-99人,25,FALSE,本科
算法工程师,"C++,图像算法,定量遥感,遥感图像处理",北京,航天宏图信息技术股份有限公司,1000-9999人,19,FALSE,硕士
算法工程师,个性化推荐,北京,学堂在线,300-499人,16,FALSE,本科
算法工程师,"C++,MATLAB,Simulink",北京,北京神州四达科技有限公司,20-99人,10,TRUE,本科
算法工程师,机器学习,北京,北京芯盾时代科技有限公司,100-299人,20,FALSE,硕士
算法工程师,"机器学习,信号处理,MATLAB",北京,北京华信科创科技有限公司,20-99人,17.5,FALSE,硕士
算法工程师,"图像识别,C++,OpenCV,图像处理,图像算法",北京,北京睿智奥恒科技有限公司,20-99人,20,FALSE,大专
算法工程师,"信号处理,语音识别,DPS,VAD,ANC",北京,深圳飞音时代网络通讯技术有限公司,100-299人,18,FALSE,本科
算法工程师,MATLAB,北京,新港海岸(北京)科技有限公司,20-99人,25,FALSE,本科
算法工程师,"深度学习,C++,LSTM,图像分割,机器视觉",北京,乐普医疗,1000-9999人,17.5,FALSE,本科
算法工程师,"数据挖掘,Python,算法",北京,中信网络科技股份有限公司,500-999人,17,FALSE,本科
算法工程师,"机器学习,Python,大数据,网络安全,C++",北京,北京赛博兴安科技有限公司,100-299人,35,FALSE,本科
算法工程师,,北京,赢识科技,20-99人,22.5,FALSE,硕士
算法工程师,C++,北京,万安科技,1000-9999人,15,TRUE,硕士
算法工程师,C++,北京,石头科技,500-999人,17.5,FALSE,本科
算法工程师,"信号处理,MATLAB,C++",北京,国科天迅,100-299人,30,FALSE,硕士
算法工程师,"模式识别,机器学习,深度学习,Python,数学建模",北京,北京东土拓明科技有限公司,500-999人,14,TRUE,本科
算法工程师,"NLP,知识图谱,Python,数据挖掘,图像处理",北京,昆仑数智科技有限责任公司,1000-9999人,20,FALSE,本科
算法工程师,"深度学习,视觉,NLP",北京,中科创达软件股份有限公司,1000-9999人,17.5,FALSE,本科
算法工程师,"深度学习,知识图谱,C++,Python,NLP",北京,北京升鑫网络科技有限公司,300-499人,27.5,FALSE,硕士
算法工程师,"模式识别,C++",北京,北京银雁科技服务有限公司,500-999人,17,FALSE,本科
算法工程师,"机器学习,数据挖掘,图像算法,R/PYTHON,Hbase",北京,北京天易数聚科技有限公司,100-299人,12.5,TRUE,本科
算法工程师,"C++,MATLAB,图像识别",北京,清华大学IC装备精密机械与测控技术研究中心,20-99人,14,TRUE,本科
算法工程师,"运动控制算法,C++,嵌入式,传感器融合,算法基础",北京,东莞市源创智行服饰科技有限公司,20-99人,25,FALSE,本科
算法工程师,"Python,Hadoop,逻辑回归,推荐算法,双塔模型",北京,中投国信(北京)科技发展有限公司,100-299人,17.5,FALSE,本科
Hadoop开发工程师,机器学习,北京,小鹏汽车,1000-9999人,19,FALSE,本科
算法工程师,"医疗器械,医学影像",北京,赛诺联合医疗科技(北京)有限公司,100-299人,15,TRUE,硕士
Hadoop开发工程师,"机器学习,深度学习,Python,C++,Java",北京,东方国信,1000-9999人,20,FALSE,本科
算法工程师,"推荐算法,逻辑回归,机器学习,神经网络",北京,运泽道达(北京)智能财务科技有限公司,20-99人,32.5,FALSE,本科
算法工程师,"集成电路,算法,建模",北京,中国科学院微电子研究所,1000-9999人,11,TRUE,硕士
算法工程师,"Python,C++,Java,精通线性代数，统计学",北京,中国瑞林,1000-9999人,17.5,FALSE,本科
算法工程师,"图像处理,识别算法",北京,北京杰福科技有限公司,20人以下,12,TRUE,本科
算法工程师,"C++,定位算法,姿态算法,陀螺仪算法",北京,纳通医疗集团,1000-9999人,17.5,FALSE,本科
算法工程师,C++,北京,航天科工智能机器人有限责任公司,100-299人,17.5,FALSE,本科
算法工程师,"机器学习,神经网络,数据挖掘,Python,深度学习",北京,北京东润环能科技股份有限公司,100-299人,14,TRUE,硕士
算法工程师,"算法工程师,40岁内,统招本科",北京,湖北百仕锐达人力资源有限公司,100-299人,45,FALSE,本科
数据分析师,"C++,Python,Golang,Docker",北京,中国科学院空天信息创新研究院,1000-9999人,21,FALSE,本科
算法工程师,"Python,决策树,神经网络",北京,北京中盈达科技有限责任公司,20-99人,12.5,TRUE,本科
算法工程师,"SLAM,Python,C++",北京,中国人民解放军军事科学院国防科技创新研究院,1000-9999人,22.5,FALSE,本科
算法工程师,"控制算法,C++,SLAM,传感器,定位算法",北京,三一集团,10000人以上,30,FALSE,本科
算法工程师,,北京,中译语通,500-999人,22.5,FALSE,硕士
算法工程师,"NLP,知识图谱,信号处理,Python",北京,清华大学天津电子信息研究院,100-299人,22.5,FALSE,本科
算法工程师,"C++,图像处理",北京,东软医疗,1000-9999人,21,FALSE,硕士
算法工程师,Python,北京,北京安力斯环境科技股份有限公司,100-299人,12.5,TRUE,硕士
其他后端开发工程师,"C++,CUDA,OpenCV,Python,图像算法",北京,雷象科技(北京)有限公司,100-299人,22.5,FALSE,本科
数据分析师,"数据挖掘,现代优化算法,机器学习算法,Java,Python",北京,北京中航讯科技股份有限公司,100-299人,20,FALSE,本科
算法工程师,"C++,Python,MATLAB,Java,C#",北京,东易日盛家居装饰集团,1000-9999人,16,FALSE,本科
算法工程师,"深度学习,图像处理,特征提取,图像算法,图像识别",北京,北京多维视通技术有限公司,100-299人,20,FALSE,硕士
算法工程师,"C++,Python,MATLAB,TensorFlow,Caffe",北京,中科虹星,20-99人,22.5,FALSE,本科
算法工程师,算法工程,北京,考呀呀,100-299人,25,FALSE,本科
Hadoop开发工程师,"机器学习,深度学习,数据挖掘,SQL",北京,中国钢研科技集团有限公司,1000-9999人,10.5,TRUE,本科
算法工程师,"C++,图像处理,Git",北京,北京迪路科技有限公司,20-99人,22.5,FALSE,硕士
算法工程师,"图像处理,深度学习",北京,新希望六和股份有限公司,10000人以上,12.5,TRUE,硕士
算法工程师,"MATLAB,Python,Simulink",北京,北京昇科能源科技有限责任公司,20-99人,17.5,FALSE,本科
算法工程师,图像算法,北京,石头科技,500-999人,20,FALSE,硕士
算法工程师,推荐算法,北京,民生电商控股(深圳)有限公司,500-999人,30,FALSE,本科
算法工程师,"机器学习,深度学习",北京,徐州英普瑞斯文化传媒有限公司,20-99人,40,FALSE,本科
算法工程师,"机器学习,深度学习,三维重建",北京,北京超维知药科技有限公司,20人以下,30,FALSE,博士
Hadoop开发工程师,机器学习,北京,北京思源致成管理咨询有限公司,20人以下,25,FALSE,硕士
算法工程师,"模式识别,图像识别,图像算法",北京,谛宝诚(上海)医学影像科技有限公司,100-299人,10.5,TRUE,硕士
算法工程师,"Python,C++,数学,统性代数,MATLAB",北京,北京万维盈创科技发展有限公司,500-999人,8,TRUE,本科
算法工程师,"机器学习,深度学习,Python",北京,昆仑数智科技有限责任公司,1000-9999人,17.5,FALSE,本科
算法工程师,"图像处理,图像算法,检测算法",北京,北京博源恒芯科技股份有限公司,100-299人,20,FALSE,本科
算法工程师,"图像识别,Python,数据分析",北京,北京当红齐天国际文化科技发展集团有限公司,100-299人,25,FALSE,本科
算法工程师,"TensorFlow,pytorch,推荐算法,深度学习",北京,乐荐信息科技（北京）有限公司,100-299人,20,FALSE,本科
算法工程师,"OpenCV,机器学习,Halcon",北京,北京华宇德信光电技术有限公司,20-99人,40,FALSE,硕士
算法工程师,"PLC,控制算法,仿真模拟",北京,金风科技股份有限公司,1000-9999人,17.5,FALSE,本科
算法工程师,"Python,Linux,Shell",北京,联储证券,1000-9999人,24,FALSE,本科
算法工程师,通信算法,北京,新岸线(北京)科技集团有限公司,500-999人,22.5,FALSE,硕士
算法工程师,NLP,北京,北京壹永科技有限公司,100-299人,22.5,FALSE,本科
算法工程师,大数据算法,北京,深圳都市交通,100-299人,27.5,FALSE,本科
数据分析师,"机器学习,深度学习,TensorFlow,Python,C++",北京,重庆享控智能科技有限公司,20-99人,27.5,FALSE,本科
算法工程师,"算法优化,非线性回归算法,FPGA,CUDA,GPU运算",北京,深圳中科飞测科技股份有限公司,100-299人,25,FALSE,本科
算法工程师,机器学习,北京,北京智慧星光信息技术有限公司,500-999人,25,FALSE,本科
算法工程师,"三维重建,导航算法,传感器融合,三维定位,SLAM",北京,威海北洋电气集团股份有限公司,1000-9999人,22.5,FALSE,本科
算法工程师,"深度学习,TensorFlow,图像处理,Python,神经网络",北京,北京易达惠众数字科技有限责任公司,20人以下,15,TRUE,本科
